hq_id,inv_id,inv_name
138099,138099,supplier1
139286,139286,supplier1
143823,143823,supplier1
177473,177473,supplier1
196608,196608,supplier1
204304,204304,supplier1
228069,228069,supplier1
369567,369567,supplier1
465244,465244,supplier1
469687,469687,supplier1
481375,481375,supplier1
482427,482427,supplier1
495953,495953,supplier1
534342,534342,supplier1
579803,579803,supplier1
174107,174107,supplier1
196119,196119,supplier1
235127,235127,supplier1
236651,236651,supplier1
408262,408262,supplier1
434052,434052,supplier1
488890,488890,supplier1
492810,492810,supplier1
540180,540180,supplier1
544960,544960,supplier1
549853,549853,supplier1
564064,564064,supplier1
567731,567731,supplier1
584474,584474,supplier1
128761,128761,supplier1
184120,184120,supplier1
188793,188793,supplier1
260409,260409,supplier1
10488,10488,supplier3
1348,1348,supplier3
13603,13603,supplier3
1410,1410,supplier3
14506,14506,supplier3
2857,2857,supplier3
3467,3467,supplier3
567,567,supplier3
16491,16491,supplier3
16525,16525,supplier3
22529,22529,supplier3
23083,23083,supplier3
29147,29147,supplier3
30039,30039,supplier3
31254,31254,supplier3
33087,33087,supplier3
35618,35618,supplier3
35983,35983,supplier3
39704,39704,supplier3
44918,44918,supplier3
45484,45484,supplier3
45840,45840,supplier3
46502,46502,supplier3
46980,46980,supplier3
48057,48057,supplier3
48532,48532,supplier3
51063,51063,supplier3
51200,51200,supplier3
51544,51544,supplier3
54239,54239,supplier3
111872,111872,supplier4
113359,113359,supplier3
139934,139934,supplier4
161196,161196,supplier4
190321,190321,supplier3
205466,205466,supplier4
212296,212296,supplier4
216256,216256,supplier4
261514,261514,supplier3
267142,267142,supplier3
308025,308025,supplier4
350785,350785,supplier4
353025,353025,supplier4
62624,62624,supplier4
67244,67244,supplier4
67504,67504,supplier4
69984,69984,supplier4
358455,358455,supplier4
362295,362295,supplier4
412525,412525,supplier4
414775,414775,supplier4
456655,456655,supplier4
462975,462975,supplier4
475455,475455,supplier4
547875,547875,supplier4
588265,588265,supplier4
630645,630645,supplier4
657775,657775,supplier4
662895,662895,supplier4
665155,665155,supplier4
667915,667915,supplier4
731855,731855,supplier4
750215,750215,supplier4
768465,768465,supplier4
798525,798525,supplier4
807745,807745,supplier4
821745,821745,supplier4
839375,839375,supplier4
844235,844235,supplier4
857475,857475,supplier4
866245,866245,supplier4
869025,869025,supplier4
875005,875005,supplier4
1041198,1041198,supplier4
1279688,1279688,supplier4
1382788,1382788,supplier4
1518158,1518158,supplier4
163076,163076,supplier1
312483,312483,supplier1
313557,313557,supplier1
383890,383890,supplier1
433256,433256,supplier1
475706,475706,supplier1
475938,475938,supplier1
547562,547562,supplier1
562270,562270,supplier1
568474,568474,supplier1
572977,572977,supplier1
590446,590446,supplier1
594397,594397,supplier1
602241,602241,supplier1
683067,683067,supplier1
141332,141332,supplier1
286351,286351,supplier1
287050,287050,supplier1
349109,349109,supplier1
392551,392551,supplier1
479283,479283,supplier1
484963,484963,supplier1
505554,505554,supplier1
507646,507646,supplier1
529253,529253,supplier1
532502,532502,supplier1
536796,536796,supplier1
543289,543289,supplier1
543711,543711,supplier1
552658,552658,supplier1
559914,559914,supplier1
570255,570255,supplier1
572500,572500,supplier1
594730,594730,supplier1
150567,150567,supplier1
175307,175307,supplier1
180066,180066,supplier1
290774,290774,supplier1
310360,310360,supplier1
374936,374936,supplier1
379594,379594,supplier1
486326,486326,supplier1
493148,493148,supplier1
494019,494019,supplier1
495509,495509,supplier1
495561,495561,supplier1
497586,497586,supplier1
502596,502596,supplier1
506130,506130,supplier1
509809,509809,supplier1
533888,533888,supplier1
557646,557646,supplier1
562610,562610,supplier1
575309,575309,supplier1
124929,124929,supplier1
129335,129335,supplier1
173698,173698,supplier1
230886,230886,supplier1
247918,247918,supplier1
248576,248576,supplier1
273844,273844,supplier1
308671,308671,supplier1
348423,348423,supplier1
375469,375469,supplier1
376092,376092,supplier1
404454,404454,supplier1
414616,414616,supplier1
432498,432498,supplier1
433947,433947,supplier1
505167,505167,supplier1
514823,514823,supplier1
599689,599689,supplier1
603953,603953,supplier1
127470,127470,supplier1
138327,138327,supplier1
138606,138606,supplier1
169152,169152,supplier1
207153,207153,supplier1
221245,221245,supplier1
422498,422498,supplier1
432497,432497,supplier1
452564,452564,supplier1
456956,456956,supplier1
463228,463228,supplier1
507762,507762,supplier1
540056,540056,supplier1
586370,586370,supplier1
135542,135542,supplier1
440783,440783,supplier1
500803,500803,supplier1
12167,12167,supplier3
14612,14612,supplier3
3808,3808,supplier3
5176,5176,supplier3
6908,6908,supplier3
789,789,supplier3
22223,22223,supplier3
22653,22653,supplier3
23940,23940,supplier3
24155,24155,supplier3
28274,28274,supplier3
28612,28612,supplier3
30078,30078,supplier3
34795,34795,supplier3
40053,40053,supplier3
40342,40342,supplier3
43080,43080,supplier3
46326,46326,supplier3
46568,46568,supplier3
47428,47428,supplier3
47713,47713,supplier3
50526,50526,supplier3
52993,52993,supplier3
54797,54797,supplier3
157016,157016,supplier4
168286,168286,supplier4
177376,177376,supplier4
198046,198046,supplier4
200856,200856,supplier4
201396,201396,supplier4
205156,205156,supplier4
207736,207736,supplier4
281945,281945,supplier4
283575,283575,supplier4
296685,296685,supplier4
346895,346895,supplier4
357815,357815,supplier4
52754,52754,supplier4
67111,67111,supplier3
90006,90006,supplier4
96799,96799,supplier3
558675,558675,supplier4
563115,563115,supplier4
620765,620765,supplier4
653545,653545,supplier4
657095,657095,supplier4
665285,665285,supplier4
673525,673525,supplier4
727195,727195,supplier4
739835,739835,supplier4
751205,751205,supplier4
774005,774005,supplier4
813385,813385,supplier4
1269568,1269568,supplier4
1271568,1271568,supplier4
1313978,1313978,supplier4
1354768,1354768,supplier4
1512978,1512978,supplier4
1936725,1936725,supplier4
906505,906505,supplier4
930945,930945,supplier4
226574,226574,supplier1
233667,233667,supplier1
350850,350850,supplier1
357808,357808,supplier1
374390,374390,supplier1
395625,395625,supplier1
437964,437964,supplier1
466300,466300,supplier1
481064,481064,supplier1
489429,489429,supplier1
508630,508630,supplier1
511944,511944,supplier1
513241,513241,supplier1
563679,563679,supplier1
142610,142610,supplier1
143485,143485,supplier1
206512,206512,supplier1
252897,252897,supplier1
257179,257179,supplier1
359239,359239,supplier1
418389,418389,supplier1
420327,420327,supplier1
460193,460193,supplier1
475998,475998,supplier1
479483,479483,supplier1
495477,495477,supplier1
540237,540237,supplier1
547056,547056,supplier1
550258,550258,supplier1
553629,553629,supplier1
561635,561635,supplier1
566308,566308,supplier1
576090,576090,supplier1
585295,585295,supplier1
588117,588117,supplier1
107648,107648,supplier1
240920,240920,supplier1
275343,275343,supplier1
337694,337694,supplier1
346089,346089,supplier1
365403,365403,supplier1
400035,400035,supplier1
440465,440465,supplier1
495749,495749,supplier1
502486,502486,supplier1
546303,546303,supplier1
559795,559795,supplier1
568713,568713,supplier1
569601,569601,supplier1
571753,571753,supplier1
584062,584062,supplier1
585058,585058,supplier1
117233,117233,supplier1
135325,135325,supplier1
210180,210180,supplier1
211295,211295,supplier1
219162,219162,supplier1
273136,273136,supplier1
312783,312783,supplier1
361624,361624,supplier1
363461,363461,supplier1
428549,428549,supplier1
452147,452147,supplier1
465639,465639,supplier1
470320,470320,supplier1
476324,476324,supplier1
487134,487134,supplier1
503039,503039,supplier1
543954,543954,supplier1
545699,545699,supplier1
546849,546849,supplier1
564321,564321,supplier1
565369,565369,supplier1
566167,566167,supplier1
581684,581684,supplier1
108318,108318,supplier1
138294,138294,supplier1
214072,214072,supplier1
235427,235427,supplier1
416009,416009,supplier1
424099,424099,supplier1
438063,438063,supplier1
463581,463581,supplier1
501858,501858,supplier1
513321,513321,supplier1
542419,542419,supplier1
545068,545068,supplier1
547765,547765,supplier1
570417,570417,supplier1
589127,589127,supplier1
383190,383190,supplier1
476739,476739,supplier1
13262,13262,supplier3
13373,13373,supplier3
14210,14210,supplier3
14296,14296,supplier3
1931,1931,supplier3
6308,6308,supplier3
8772,8772,supplier3
25684,25684,supplier3
26632,26632,supplier3
26874,26874,supplier3
27652,27652,supplier3
27717,27717,supplier3
29994,29994,supplier3
31026,31026,supplier3
32623,32623,supplier3
33613,33613,supplier3
43429,43429,supplier3
43943,43943,supplier3
45319,45319,supplier3
47010,47010,supplier3
52601,52601,supplier3
52891,52891,supplier3
149756,149756,supplier4
150436,150436,supplier4
187546,187546,supplier4
201616,201616,supplier4
201726,201726,supplier4
209706,209706,supplier4
213996,213996,supplier4
218706,218706,supplier4
240166,240166,supplier4
301335,301335,supplier4
355055,355055,supplier4
361794,361794,supplier3
79696,79696,supplier3
81454,81454,supplier4
85545,85545,supplier4
376005,376005,supplier4
382015,382015,supplier4
410495,410495,supplier4
419155,419155,supplier4
446885,446885,supplier4
522725,522725,supplier4
556015,556015,supplier4
660795,660795,supplier4
674715,674715,supplier4
683825,683825,supplier4
728785,728785,supplier4
748875,748875,supplier4
757525,757525,supplier4
790925,790925,supplier4
890675,890675,supplier4
1067768,1067768,supplier4
1269238,1269238,supplier4
1285448,1285448,supplier4
1321048,1321048,supplier4
1350958,1350958,supplier4
1356418,1356418,supplier4
1372998,1372998,supplier4
1498928,1498928,supplier4
1592978,1592978,supplier4
1872345,1872345,supplier4
1890555,1890555,supplier4
943675,943675,supplier4
949245,949245,supplier4
192053,192053,supplier1
194865,194865,supplier1
251335,251335,supplier1
267880,267880,supplier1
344983,344983,supplier1
388522,388522,supplier1
413904,413904,supplier1
415778,415778,supplier1
422171,422171,supplier1
425901,425901,supplier1
488816,488816,supplier1
494307,494307,supplier1
498544,498544,supplier1
525903,525903,supplier1
556860,556860,supplier1
569210,569210,supplier1
591921,591921,supplier1
199650,199650,supplier1
210895,210895,supplier1
278391,278391,supplier1
306035,306035,supplier1
366564,366564,supplier1
417346,417346,supplier1
442814,442814,supplier1
461170,461170,supplier1
468592,468592,supplier1
475179,475179,supplier1
478183,478183,supplier1
506158,506158,supplier1
507573,507573,supplier1
509645,509645,supplier1
526106,526106,supplier1
535046,535046,supplier1
581824,581824,supplier1
137816,137816,supplier1
204201,204201,supplier1
225209,225209,supplier1
256460,256460,supplier1
273842,273842,supplier1
397355,397355,supplier1
405945,405945,supplier1
447053,447053,supplier1
468829,468829,supplier1
500754,500754,supplier1
503298,503298,supplier1
524776,524776,supplier1
543962,543962,supplier1
594622,594622,supplier1
126952,126952,supplier1
129125,129125,supplier1
175798,175798,supplier1
186663,186663,supplier1
215842,215842,supplier1
262363,262363,supplier1
307603,307603,supplier1
309105,309105,supplier1
378053,378053,supplier1
400258,400258,supplier1
434725,434725,supplier1
435878,435878,supplier1
486558,486558,supplier1
500056,500056,supplier1
528964,528964,supplier1
546384,546384,supplier1
561676,561676,supplier1
591709,591709,supplier1
592312,592312,supplier1
599395,599395,supplier1
122509,122509,supplier1
123064,123064,supplier1
138353,138353,supplier1
169664,169664,supplier1
356399,356399,supplier1
367539,367539,supplier1
373327,373327,supplier1
379307,379307,supplier1
439897,439897,supplier1
455402,455402,supplier1
465987,465987,supplier1
467262,467262,supplier1
477964,477964,supplier1
478788,478788,supplier1
510008,510008,supplier1
556138,556138,supplier1
562620,562620,supplier1
566325,566325,supplier1
588920,588920,supplier1
589432,589432,supplier1
230236,230236,supplier1
263566,263566,supplier1
267609,267609,supplier1
327912,327912,supplier1
389673,389673,supplier1
587976,587976,supplier1
12401,12401,supplier3
477,477,supplier3
18736,18736,supplier3
18829,18829,supplier3
25330,25330,supplier3
28098,28098,supplier3
28795,28795,supplier3
29574,29574,supplier3
31775,31775,supplier3
33763,33763,supplier3
41239,41239,supplier3
42642,42642,supplier3
46379,46379,supplier3
54521,54521,supplier3
55097,55097,supplier3
148056,148056,supplier4
171936,171936,supplier4
192766,192766,supplier4
193816,193816,supplier4
212416,212416,supplier4
217106,217106,supplier4
220436,220436,supplier4
224306,224306,supplier4
250018,250018,supplier3
280135,280135,supplier4
282125,282125,supplier4
283835,283835,supplier4
300845,300845,supplier4
349465,349465,supplier4
353975,353975,supplier4
88876,88876,supplier4
361395,361395,supplier4
451835,451835,supplier4
464605,464605,supplier4
469915,469915,supplier4
551485,551485,supplier4
556435,556435,supplier4
588955,588955,supplier4
714565,714565,supplier4
717675,717675,supplier4
770465,770465,supplier4
806245,806245,supplier4
810485,810485,supplier4
824655,824655,supplier4
827745,827745,supplier4
834645,834645,supplier4
888935,888935,supplier4
1050988,1050988,supplier4
1267608,1267608,supplier4
1422018,1422018,supplier4
1514058,1514058,supplier4
1631908,1631908,supplier4
130098,130098,supplier1
216960,216960,supplier1
248843,248843,supplier1
263347,263347,supplier1
266437,266437,supplier1
297144,297144,supplier1
358420,358420,supplier1
378140,378140,supplier1
421312,421312,supplier1
443077,443077,supplier1
455232,455232,supplier1
456930,456930,supplier1
502832,502832,supplier1
516793,516793,supplier1
548088,548088,supplier1
575816,575816,supplier1
584174,584174,supplier1
585115,585115,supplier1
603643,603643,supplier1
174132,174132,supplier1
204305,204305,supplier1
210732,210732,supplier1
226113,226113,supplier1
237238,237238,supplier1
268715,268715,supplier1
273836,273836,supplier1
304081,304081,supplier1
361859,361859,supplier1
374089,374089,supplier1
386273,386273,supplier1
412857,412857,supplier1
424304,424304,supplier1
430267,430267,supplier1
454033,454033,supplier1
507593,507593,supplier1
528057,528057,supplier1
528073,528073,supplier1
532510,532510,supplier1
533264,533264,supplier1
548378,548378,supplier1
589806,589806,supplier1
602352,602352,supplier1
145290,145290,supplier1
147610,147610,supplier1
215222,215222,supplier1
216830,216830,supplier1
227727,227727,supplier1
261233,261233,supplier1
313718,313718,supplier1
340505,340505,supplier1
381211,381211,supplier1
426967,426967,supplier1
451030,451030,supplier1
471270,471270,supplier1
494137,494137,supplier1
495664,495664,supplier1
507622,507622,supplier1
539627,539627,supplier1
572807,572807,supplier1
585277,585277,supplier1
594973,594973,supplier1
597101,597101,supplier1
128592,128592,supplier1
141600,141600,supplier1
205848,205848,supplier1
273284,273284,supplier1
315700,315700,supplier1
442302,442302,supplier1
486279,486279,supplier1
503741,503741,supplier1
516119,516119,supplier1
551827,551827,supplier1
